"Date of Download: 2024-02-27_17:32:04"
"Search Parameters: Data Level:all  Trait List:  Trial List:1375,1367,1425,1353,1428,1356,1426,1352,1355,1430,1354,1376,1368,1424  Accession List:  Plot List:  Plant List:  Location List:46,37,45,22,25,38,26,44  Year List:2022,2023  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Canopy Reflectance - Blue - reflectance ratio|CO_321:0501191","Canopy Reflectance - Green - reflectance ratio|CO_321:0501192","Canopy Reflectance - NIR - reflectance ratio|CO_321:0501193","Canopy Reflectance - Red - reflectance ratio|CO_321:0501190","Canopy Reflectance - Red Edge - reflectance ratio|CO_321:0501189","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Lodging incidence - 0-9 percentage scale|CO_321:0001282","Maturity time - spike estimation - Julian date (JD)|CO_321:0501101","Plant height - cm|CO_321:0001301","Powdery midlew plant response - 0-10 response scale|CO_321:0501026","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315634","IL2022-17915","22-17915","plot","334954","YT_Neo_23-700","2","2","700","22","31","test","","","","","","","13","787.08","7754.3","129","","","96.52","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292357","IL16LCSDH-02-T-864-29","","plot","334545","YT_Neo_23-701","2","2","701","21","31","test","","","","","","","11.6","753.2","8087.85","126","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292118","IL16LCSDH-01-T-863-6","","plot","334322","YT_Neo_23-702","2","2","702","20","31","test","","","","","","","15","823.94","7286.09","127","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300865","IL2021-14925","21-14925","plot","334941","YT_Neo_23-703","2","2","703","19","31","test","","","","","","","15.2","803.56","8515.05","132","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300128","IL2021-41344","21-41344","plot","335042","YT_Neo_23-704","2","2","704","18","31","test","","","","","","","14.9","817.73","7205.34","128","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300797","IL2021-17373","21-17373","plot","334987","YT_Neo_23-705","2","2","705","17","31","test","","","","","","","13.4","798.43","7991.34","128","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300970","IL2021-17866","21-17866","plot","334095","YT_Neo_23-706","2","2","706","16","31","test","","","","","","","14.8","824.62","8488.14","126","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299896","IL2021-40641","21-40641","plot","334439","YT_Neo_23-707","2","2","707","15","31","test","","","","","","","13.6","805.43","8486.78","130","","","101.6","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300482","IL2021-20345","21-20345","plot","334373","YT_Neo_23-708","2","2","708","14","31","test","","","","","","","17.6","801.29","8302.88","131","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300009","IL2021-16772","21-16772","plot","334385","YT_Neo_23-709","1","1","709","13","31","test","","","","","","","15.5","803.78","8351.88","128","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300006","IL2021-43932","21-43932","plot","334153","YT_Neo_23-71","2","2","71","24","4","test","","","","","","","13.7","815.39","8809.09","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","271619","2020-17006","IL2020-17006","plot","334744","YT_Neo_23-710","1","1","710","12","31","test","","","","","","","14.7","794.93","8132.51","129","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314886","IL2022-7918","22-7918","plot","334073","YT_Neo_23-711","1","1","711","11","31","test","","","","","","","14.7","768.83","7983.29","128","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292166","IL16LCSDH-07-T-2662-202","","plot","334369","YT_Neo_23-712","1","1","712","10","31","test","","","","","","","17.1","807.2","9397.42","131","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239648","19-18837","IL19-18837","plot","334771","YT_Neo_23-713","1","1","713","9","31","test","","","","","","","15.2","765.48","8196.1","131","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314880","IL2022-16344","22-16344","plot","334608","YT_Neo_23-714","1","1","714","8","31","test","","","","","","","15","806.91","7999.82","129","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300795","IL2021-17972","21-17972","plot","334656","YT_Neo_23-715","1","1","715","7","31","test","","","","","","","15.2","816.69","8515.05","127","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","240306","19-6946","IL19-6946,WSC 2346","plot","334527","YT_Neo_23-716","1","1","716","6","31","test","","","","","","","14.9","790.26","8083.67","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299397","IL2021-19404","21-19404","plot","334258","YT_Neo_23-717","1","1","717","5","31","test","","","","","","","15.6","795.49","8497.03","126","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","270949","2020-10026","IL2020-10026","plot","334324","YT_Neo_23-718","1","1","718","4","31","test","","","","","","","15.9","812.89","8533.03","128","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299658","IL2021-42343","21-42343","plot","334306","YT_Neo_23-719","1","1","719","3","31","test","","","","","","","15.6","803.41","8268.18","128","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239610","19-17662","IL19-17662","plot","334466","YT_Neo_23-72","2","2","72","25","4","test","","","","","","","12","785.72","8212.9","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314859","IL2022-473","22-473","plot","334964","YT_Neo_23-720","1","1","720","2","31","test","","","","","","","16.5","805.4","8523.28","128","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299215","IL2021-33409","21-33409","plot","334536","YT_Neo_23-721","1","1","721","2","32","test","","","","","","","16.1","786.96","9019.1","128","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300268","IL2021-16676","21-16676","plot","334330","YT_Neo_23-722","1","1","722","3","32","test","","","","","","","15.5","787.96","9127.94","127","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299496","IL2021-43970","21-43970","plot","334934","YT_Neo_23-723","1","1","723","4","32","test","","","","","","","16.5","817.4","8121.58","128","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","271864","2020-3234","IL2020-3234","plot","335032","YT_Neo_23-724","1","1","724","5","32","test","","","","","","","14.8","785.41","8137.88","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315251","IL2022-13361","22-13361","plot","334994","YT_Neo_23-725","1","1","725","6","32","test","","","","","","","16.6","841.08","8389.06","128","","","116.84","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299991","IL2021-28208","21-28208","plot","334086","YT_Neo_23-726","1","1","726","7","32","test","","","","","","","14.7","794.93","7841.53","128","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300473","IL2021-18152","21-18152","plot","334432","YT_Neo_23-727","1","1","727","8","32","test","","","","","","","15.5","809.05","8669.7","128","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300970","IL2021-17866","21-17866","plot","334359","YT_Neo_23-728","1","1","728","9","32","test","","","","","","","14.9","808.58","8113.45","126","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299828","IL2021-40869","21-40869","plot","334395","YT_Neo_23-729","1","1","729","10","32","test","","","","","","","14.9","821.66","8292.09","129","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299374","IL2021-17845","21-17845","plot","335012","YT_Neo_23-73","2","2","73","25","5","test","","","","","","","11.9","787.36","8692.29","126","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315382","IL2022-15005","22-15005","plot","334409","YT_Neo_23-730","1","1","730","11","32","test","","","","","","","14.7","802.76","8050.44","126","","","111.76","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314996","IL2022-4133","22-4133","plot","335071","YT_Neo_23-731","1","1","731","12","32","test","","","","","","","17.1","819.29","8744.82","130","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301004","IL2021-43921","21-43921","plot","334793","YT_Neo_23-732","1","1","732","13","32","test","","","","","","","14.8","806.32","8890.56","128","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315224","IL2022-13771","22-13771","plot","334422","YT_Neo_23-733","2","2","733","14","32","test","","","","","","","15.8","749.78","8182.3","130","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300691","IL2021-43415","21-43415","plot","334567","YT_Neo_23-734","2","2","734","15","32","test","","","","","","","13.5","791.63","8322.58","130","","","96.52","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314890","IL2022-17515","22-17515","plot","334503","YT_Neo_23-735","2","2","735","16","32","test","","","","","","","15.4","814.67","7251.8","128","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315147","IL2022-10264","22-10264","plot","334612","YT_Neo_23-736","2","2","736","17","32","test","","","","","","","11.5","742.28","7075.2","130","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","240001","19-25469","IL19-25469","plot","334920","YT_Neo_23-737","2","2","737","18","32","test","","","","","","","13.7","811.52","7782.49","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314839","IL2022-13512","22-13512","plot","334865","YT_Neo_23-738","2","2","738","19","32","test","","","","","","","11.6","767.06","8505.39","128","","","101.6","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","240702","AgriMAXX503","503,AgriMAXX 503","plot","334855","YT_Neo_23-739","2","2","739","20","32","test","","","","","","","14.9","783.72","9401.18","132","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315218","IL2022-8353","22-8353","plot","334753","YT_Neo_23-74","2","2","74","24","5","test","","","","","","","13.2","774.78","7432.79","126","","","119.38","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300809","IL2021-39924","21-39924","plot","334142","YT_Neo_23-740","2","2","740","21","32","test","","","","","","","13.4","799.71","8044.36","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239345","19-12926","IL19-12926","plot","334844","YT_Neo_23-741","2","2","741","22","32","test","","","","","","","13.7","802.49","7571.14","128","","","101.6","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299543","IL2021-30022","21-30022","plot","335045","YT_Neo_23-742","2","2","742","23","32","test","","","","","","","11.4","762.81","7943.41","126","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300989","IL2021-37674","21-37674","plot","334138","YT_Neo_23-743","2","2","743","24","32","test","","","","","","","13.3","793.65","8000.57","128","","","101.6","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299308","IL2021-21123","21-21123","plot","334307","YT_Neo_23-744","2","2","744","25","32","test","","","","","","","13.7","803.78","7714.56","126","","","119.38","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","270990","2020-10275","IL2020-10275","plot","334249","YT_Neo_23-745","2","2","745","25","33","test","","","","","","","12.6","783.48","8095.74","126","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300772","IL2021-43913","21-43913","plot","334899","YT_Neo_23-746","2","2","746","24","33","test","","","","","","","13.5","808.36","7815.66","128","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292166","IL16LCSDH-07-T-2662-202","","plot","334670","YT_Neo_23-747","2","2","747","23","33","test","","","","","","","14.2","789","8908.15","131","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315823","IL2022-16308","22-16308","plot","334590","YT_Neo_23-748","2","2","748","22","33","test","","","","","","","12.1","763.82","7550.05","130","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239603","19-17546","IL19-17546","plot","334593","YT_Neo_23-749","2","2","749","21","33","test","","","","","","","11.3","754.42","8348.05","123","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300239","IL2021-25411","21-25411","plot","334917","YT_Neo_23-75","2","2","75","23","5","test","","","","","","","13.5","804.5","8458.77","128","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301101","IL2021-15258","21-15258","plot","334502","YT_Neo_23-750","2","2","750","20","33","test","","","","","","","13.9","805.65","8020.51","126","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315270","IL2022-24171","22-24171","plot","334851","YT_Neo_23-751","2","2","751","19","33","test","","","","","","","14.9","808.58","7525.41","130","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315521","IL2022-17337","22-17337","plot","334622","YT_Neo_23-752","2","2","752","18","33","test","","","","","","","13.1","784.14","8171.04","126","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300786","IL2021-43962","21-43962","plot","334509","YT_Neo_23-753","2","2","753","17","33","test","","","","","","","13.1","787.98","7882.21","130","","","86.36","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","271159","2020-12650","IL2020-12650","plot","334345","YT_Neo_23-754","2","2","754","16","33","test","","","","","","","13.3","757.69","7666.9","128","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301015","IL2021-18124","21-18124","plot","334411","YT_Neo_23-755","2","2","755","15","33","test","","","","","","","14.9","808.58","8530.28","129","","","111.76","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301117","IL2021-15245","21-15245","plot","334783","YT_Neo_23-756","2","2","756","14","33","test","","","","","","","16.5","842.74","8399.12","128","","","91.44","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314790","IL2022-21133","22-21133","plot","335017","YT_Neo_23-757","1","1","757","13","33","test","","","","","","","12.4","767.7","8290.5","125","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300919","IL2021-46428","21-46428","plot","335084","YT_Neo_23-758","1","1","758","12","33","test","","","","","","","15.9","814.22","8540.39","130","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239666","19-19205","IL19-19205","plot","335072","YT_Neo_23-759","1","1","759","11","33","test","","","","","","","14.8","798.48","9054.51","126","","","101.6","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292301","IL16LCSDH-01-T-863-5","","plot","334892","YT_Neo_23-76","2","2","76","22","5","test","","","","","","","15.2","823.25","7765.9","128","","","93.98","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","315143","IL2022-22145","22-22145","plot","334533","YT_Neo_23-760","1","1","760","10","33","test","","","","","","","14.9","800.72","8001.79","125","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314741","IL2022-6476","22-6476","plot","334933","YT_Neo_23-761","1","1","761","9","33","test","","","","","","","13.7","788.3","7654.17","130","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","239345","19-12926","IL19-12926","plot","334663","YT_Neo_23-762","1","1","762","8","33","test","","","","","","","15.4","805.46","7629.19","126","","","114.3","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","300673","IL2021-36747","21-36747","plot","334538","YT_Neo_23-763","1","1","763","7","33","test","","","","","","","14.8","803.71","8994.9","126","","","99.06","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","96998","16-8048","IL16-8048,WSC 1148","plot","334448","YT_Neo_23-764","1","1","764","6","33","test","","","","","","","16.6","809.04","8170.21","130","","","106.68","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299234","IL2021-27611","21-27611","plot","334378","YT_Neo_23-765","1","1","765","5","33","test","","","","","","","16.3","804.81","7291.79","127","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292156","IL16LCSDH-01-T-863-32","","plot","334750","YT_Neo_23-766","1","1","766","4","33","test","","","","","","","19.3","834.72","8618.63","131","","","96.52","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","299394","IL2021-27466","21-27466","plot","335048","YT_Neo_23-767","1","1","767","3","33","test","","","","","","","15.9","798.33","9062.67","128","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","292495","IL16LCSDH-01-T-863-72","","plot","334981","YT_Neo_23-768","1","1","768","2","33","test","","","","","","","16.6","821.05","8702.74","126","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301220","IL2021-44031","21-44031","plot","334976","YT_Neo_23-769","1","1","769","2","34","test","","","","","","","17.6","833.72","7892.06","126","","","104.14","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","301085","IL2021-17749","21-17749","plot","334654","YT_Neo_23-77","2","2","77","21","5","test","","","","","","","12.6","793.67","8913.73","126","","","109.22","",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1426","YT_Neo_23","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2023-October-10","2023-June-23","22","Neoga, IL","314877","IL2022-19749","22-19749","plot","334263","YT_Neo_23-770","1","1","770","3","34","test","","","","","","","16.4","812.43","8065.5","126","","","104.14","",""
